langId	Text-cn
1012	Quick, destroy the barracks now!
1013	Shall we take their base or dive the fountain? What a predicament!
1109	-----【1109-1210】VIP特权描述-------
1110	You can receive 20000 Gold every day.
1111	You can open a [VIP Diamond Pack].
1112	You can buy Stamina twice per day.
1113	You can buy Treasure chances twice per day.
1120	You can receive 40000 Gold every day.
1121	You can use Exchange in high-level Wilds 10 times per day.
1122	You can buy Colosseum chances 10 times per day.
1123	You can spend Diamonds to reset elite level challenge chances.
1124	You can use the [Wipeout] function in adventure levels.
1125	Includes all VIP 1 benefits.
1130	You can receive 60000 Gold every day.
1131	You can buy Stamina 4 times per day.
1132	You can buy Treasure chances 4 times per day.
1133	Unlocks the sixth skill slot.
1134	Friend limit increased to 40.
1135	Includes all VIP 1-2 benefits.
1140	You can receive 80000 Gold every day.
1141	You can use Exchange in high-level Wilds 20 times per day.
1142	You can reset elite level chances twice per day.
1143	You can buy Tower challenge chances twice per day.
1144	Cost of Prayer is reduced by 5 Diamonds.
1145	You can skip battles in the Tower.
1146	Includes all VIP 1-3 benefits.
1150	You can receive 100000 Gold every day.
1151	You can buy Stamina 12 times per day.
1152	You can buy Treasure chances 12 times per day.
1153	You can buy Colosseum chances 20 times per day.
1154	Cost of Prayer is reduced by 10 Diamonds.
1155	Gold chests can be selected in the Ancient Ruins.
1156	You can use [Exploit].
1157	Includes all VIP 1-4 benefits.
1160	You can receive 120000 Gold every day.
1161	You can buy Treasure chances 24 times per day.
1162	You can use Exchange in high-level Wilds 40 times per day.
1163	You can reset elite level chances 3 times per day.
1164	You can buy Tower challenge chances 3 times per day.
1165	You can skip battles in the Ancient Ruins.
1166	Friend limit increased to 50.
1167	Includes all VIP 1-5 benefits.
1170	You can receive 140000 Gold every day.
1171	You can buy Stamina 24 times per day.
1172	You can buy Treasure chances 36 times per day.
1173	You can buy Colosseum chances 30 times per day.
1174	You can reset elite level chances 4 times per day.
1175	Cost of Prayer is reduced by 20 Diamonds.
1176	Includes all VIP 1-6 benefits.
1180	You can receive 160000 Gold every day.
1181	You can buy Treasure chances 48 times per day.
1182	You can use Exchange in high-level Wilds 60 times per day.
1183	You can buy Colosseum chances 50 times per day.
1184	You can reset elite level chances 5 times per day.
1185	Cost of Prayer is reduced by 25 Diamonds.
1186	You can skip battles in the Colosseum.
1187	Includes all VIP 1-7 benefits.
1190	You can receive 180000 Gold every day.
1191	You can buy Stamina 36 times per day.
1192	You can use Exchange in high-level Wilds 80 times per day.
1193	You can buy Tower challenge chances 4 times per day.
1194	Friend limit increased to 60.
1195	Includes all VIP 1-8 benefits.
1200	You can receive 200000 Gold every day.
1201	You can buy Stamina 48 times per day.
1202	You can use Exchange in high-level Wilds 100 times per day.
1203	You can buy Tower challenge chances 5 times per day.
1204	An announcement will be displayed to the entire server when you log in.
1205	Includes all VIP 1-9 benefits.
1206	Jokul
1207	Dark Lake
1208	Jungle
1209	Click the soul icon in the Hero List interface to challenge the hero. Soul can be activated if the challenge succeeds.
1210	Hero Challenge
1211	Challenge Boss
1212	Click to select area.
1213	0
1214	0
1215	0
1216	0
1217	更新完成，请重新启动客户端
1218	0
1219	0
1220	0
1221	温泉现在开放了！少年快点来洗澡，洗完腰好体力好。
1222	小哥！小哥！你的体力已经回满啦！还不快来一发？
1223	再不回来，你的冰MM就快和别人私奔啦！
1224	您收到了一封来自好友的邮件，请尽快查收！
1225	祭坛可以召唤新英雄了！快来看看你能把谁抱回家？
1226	最近出了好多活动，快来看看运气怎么样！
1227	0
1228	0
1229	0
1230	0
1231	Str Hero
1232	Agi Hero
1233	Int Hero
1234	Weapon
1235	Clothes
1236	Ring
1237	Boots
1238	Relic
1239	Orb
1240	Helmet
1241	Trinket
1242	EXP Bead
1243	1-effect Item
1244	宝箱
1245	合成
1246	强化道具
1247	力量
1248	敏捷
1249	智力
1250	HP
1251	MP
1252	攻速
1253	最小攻击
1254	最大攻击
1255	护甲
1256	破甲
1257	命中
1258	闪避
1259	暴击
1260	韧性
1261	白色
1262	绿色
1263	蓝色
1264	紫色
1265	橙色
1266	自由身
1267	奴隶主
1268	奴隶
1269	0
1270	0
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
2000	Ranking
2001	Start
2002	Continue
2003	Reset
2004	Quick Battle
2005	Diamond Reset
2006	Confirm
2007	Recommended Skill
2008	What a huge chest!
2009	View
2010	Receive
2011	Floor #%d
2012	EXP +%d
2013	Honor +%d
2014	Received
2015	Unclaimed
2016	Refinement
2017	Quick Refinement
2018	%s +%d
2019	(Maximum +%d)
2020	Stop Refinement
2021	Quick Refinement will end after a perfect attribute has been refined, or you may end it manually whenever you wish. Continue?
2022	Are you sure to unlock this attribute?
2023	You are on the top of the tower! Enjoy your victory!
2024	Quick Yell
2025	We are looking for a member for Ancient Ruins %s!
2026	What a nice day! Let's go to [%s}!
2027	Come and join us in [%s]!
2028	We are looking for members for [%s}!
2029	Come and join us in [%s]!
2030	Come and join us in [%s]!
2031	Let's go to [%s] and find some treasure chests!
2032	I'm waiting for you! We need a party member for [%s]!
2033	If you are looking for good equipment and high-star heroes, why don't you join our team for [%s}!
2034	5 Star heroes are waiting for you! Come and get them in [%s}!
2035	Quick yell has ended.
2036	Sorry, your level is lower than %d. Unable to unlock mining system.
2037	Sorry, your level is lower than %d. Unable to unlock peon system.
2038	Hire
2039	List
2040	Summon
2041	List
2042	Friends:
2043	Dwarf Mine info has been updated. Please click "Confirm" to update!
2044	Chances Left: <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{255,192,0}" text="%d"></a>
2045	Chances Left: <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{255,255,0}" text="%d"></a>
2046	Tower Reward:
2047	My Personal Record:
2048	My Ranking:
2049	Reward for Next Phase:
2050	Item Name
2051	Receive
2052	Can be claimed on the %d floor.
2053	Can be claimed on the %d floor.
2054	<a type="text" fontsize="24" fontname="ArialRoundedMTBold" fontcolor="{255,255,0}" text="%d/%d"></a> Floor
2055	%d Floor
2056	Exchanges
2057	Submit
2058	<a type="text" fontsize="24" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="%d/%d"></a> Floor
2059	Please enter code.
2060	Rating: %d
2061	Time Left:
2062	Next Event:
2063	%d Hours %d Minutes %d Seconds
2064	Challenge
2065	Free Chances Left: <a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="%d"></a>
2066	Use Crusade Order (<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{233,86,28}" text="%d"></a> left), or pay <a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{233,86,28}" text="%d"></a> Diamonds to start a challenge.
2067	Battle Rating:
2068	Damage dealt to %s: %d
2069	Total Score: %d
2070	Highest Rating: %d
2071	Current Ranking:
2072	Unlisted
2073	%d/%d
2074	<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="%d/%d"></a>
2075	You'll get better rewards if you achieve a higher ranking.
2076	Rating:
2077	This function will be unlocked at Lv.%d.
2078	Score Reached
2079	Score Reward:
2080	Highest Rating:
2081	Ranking Reward:
2082	Log Off
2083	Alchemy
2084	The Alchemy Lab will be open for %d days. You still have %d chances left.
2085	The Alchemy Lab will close in: %d days %02d hours %02d days %02d seconds
2086	%s got %d Diamonds via Alchemy.
2087	Need %d
2088	0
2089	0
2090	0
2091	%d级开启，可召唤获得高级英雄
2092	%d级开启，挑战可获得大量声望
2093	%d级开启，出售各种稀有道具
2094	%d级开启，可获得大量金币
2095	%d级开启，挑战可获得5星装备
2096	%d级开启，祈愿可大幅度提升人物属性
2097	%d级开启，可获得大量经验和稀有装备
2098	0
2099	是否放弃抢夺该寻宝猎人？（放弃后将不能抢夺该猎人，直到发现新的猎人）
2100	没有发现任何装备猎人！
2101	没有发现任何宝物猎人！
2102	没有发现任何宝石猎人！
2103	没有发现任何精英猎人！
2104	放弃抢夺
2105	抢夺
2106	%s Lv.%d
2107	%d级可发现Lv.%d
2108	<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{255,122,0}" text="消耗%d点体力"></a>
2109	消耗%d点体力
2110	在矿洞寻宝的猎人，抢夺装备猎人有一定几率获得各种装备碎片。（提示：装备猎人等级越高，携带的装备品质越高）
2111	在矿洞寻宝的猎人，抢夺宝物猎人有一定几率获得各种战魂道具。（提示：宝物猎人等级越高，携带的战魂道具越多）
2112	在矿洞寻宝的猎人，抢夺宝石猎人有一定几率获得灵魂石和能量石。（提示：宝石猎人等级越高，携带的灵魂石和能量石越多）
2113	在矿洞寻宝的猎人，抢夺精英猎人有一定几率获得英雄进阶道具。（提示：精英猎人等级越高，携带的进阶道具品质超高）
2114	<a type="text" fontsize="30" fontname="ArialRoundedMTBold" fontcolor="{198,255,0}" text="抢夺成功！恭喜你获得宝物。"></a>
2115	<a type="text" fontsize="30" fontname="ArialRoundedMTBold" fontcolor="{199,194,209}" text="抢夺失败！未能获得宝物。"></a>
2116	<a type="text" fontsize="18" fontname="ArialRoundedMTBold" fontcolor="{169,217,89}" text="抢夺成功率：高"></a>
2117	<a type="text" fontsize="18" fontname="ArialRoundedMTBold" fontcolor="{169,217,89}" text="抢夺成功率：较高"></a>
2118	<a type="text" fontsize="18" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="抢夺成功率：低"></a>
2119	<a type="text" fontsize="18" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="抢夺成功率：极低"></a>
2120	抢夺成功率：备用1
2121	抢夺成功率：备用2
4000	Level Limit
4001	---->
4002	Level Required: %d/%d
4003	Upgrade Material
4004	Purchase Material
4005	Level-up
4006	Reset Chance
4007	Already reached the highest level.
4008	This hero has been fully promoted.
4009	Replay
4010	Try Again
4011	Confirm
4012	Why don't you improve your Fighting Capacity first!
4013	Equipment Rating:
4014	You've defeated your opponent!
4015	Wipeout complete!
4016	Already reached the highest promotion level!
4017	You don't have any equipment! Please make sure that you have some equipment!
4018	Only equipment of 3 Star quality or higher can be promoted. Please make sure that you own equipment of 3 Star quality or higher!
4019	Only equipment of 3 Star quality or higher can be refined. Please make sure that you own equipment of 3 Star quality or higher!
4020	Your mail has been sent!
4021	Gold
4022	EXP
4023	Diamonds
4024	Reputation
4025	Stamina
4026	Stars Collected
4027	Congratulations! You've completed all of the 3-star levels. Do you want to receive your 3-star reward now?
4028	Congratulations! You've completed %s. Do you want to enter the next level?
4029	Wipeout will be unlocked at Lv20.
4030	Unlocks at Lv.%d
4031	Quick Add Equipment EXP Beads
4032	Select Material
4033	You can receive the following rewards after completing all 3-star levels:
4034	You don't have any EXP Beads. Click [Select Material] to devour other equipment or click [Purchase Material] to buy EXP Beads.
5000	【5000至5999】占用
5001	Claim All
5002	剩余%d天
5003	两种月卡可同时购买，同时领取
5004	月卡享受首充福利，立即获得钻石翻倍
5005	领取
5006	已领取
5007	战魂
5008	系统
5009	小提示：装备背包满了，又没有可升级的装备怎么办？点击装备栏中的装备或经验珠，就可轻松出售。
5010	小提示：试练塔是获得鞋子的唯一途径！爬到指定的层数，就能领取到不同品质的鞋子，可别轻易出售哦。
5011	小提示：远古遗迹中只能雇佣与自己角斗场排名接近的玩家。
5012	小提示：神秘商店每隔2小时刷新一次，里面出售大量经验珠、能量石，还能淘到进阶和战魂道具！
5013	游戏过程中遇到任何问题都可以到论坛或联系客服帮助解决！联系方式可以查看游戏内公告。
5014	%d级
5015	消息666
5016	消息777
5017	消息888
5018	消息999
5019	没有可以领取的附件
6000	-----【6000-6999】-----占用
6001	Immolation
6002	System
6003	Individual
6004	From:
6005	Delete
6006	Claim
6007	Search
6008	Reply
6009	Send
6010	To:
6011	Purchase
6012	Contains high-value soul fragments. Continue?
6013	Sell
6014	Equipment
6015	Remove
6016	VIP Details
6017	Please enter a name.
6018	No-binding Recharge
6019	Bind Your Account
6020	You're logged in as a visitor. Please sign-up or bind your character to an account before recharging.
6021	You have reached the maximum level!
6022	￥
6023	Coming soon!
6024	Please enter the content.
6025	Collect heroes to increase character attributes and hero level.
6026	Can summon 2-3 Star heroes.
6027	Can summon 2-4 Star heroes.
6028	Can summon 3-6 Star heroes.
6029	Soul Summoning
6030	Elite Summoning
6031	Sacred Summoning
6032	 
6033	 
6034	You can get Soulstones and stamina rewards after getting all 3 stars.
6035	View
6036	Leadership:
6037	Prestige:
6038	Current Leadership:
6039	Hero Level:
6040	Basic HP:
6041	Basic MP:
6042	Basic Atk:
6043	You're already at the highest VIP level!
6044	Enhancement
6045	Collecting
6046	Recharge Now
6047	Receive
6048	Get New Equipment
6049	Use a Refresher Orb (<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{169,217,89}" text="number: %d"></a>) or pay <a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{169,217,89}" text="%d"></a> Diamonds to refresh it!
6050	Next Refresh:
6051	Drag down to view more precious items!
6052	Free after <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="%02d:%02d:%02d"></a>.
6053	Free
6054	Soulstones Owned: <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="%d"></a>
6055	Summon x1
6056	Summon x10
6057	Conduct Sacred Summoning 10 times to obtain.
6058	5 Star Hero
6059	Remaining:
6060	Received
6061	%s days
6062	Tomorrow
6063	Login Reward
6064	Today's Login Reward
6065	Lv.%d Growth Fund
6066	Can be claimed at Lv.%d
6067	%d Diamonds
6068	Recharge
6069	Purchase
6070	Purchased
6071	Level: %d/%d
6072	Double First Recharge
6073	Latest Server:
6074	All Servers
6075	原价：
6076	特价：
6077	Vip等级不足，无法购买！
6078	钻石不足，无法购买！
6079	达到相应的VIP等级后，可以购买对应VIP等级的尊享礼包，只能购买一次，点击礼包图标查看礼包
6080	是否花%d钻石购买VIP礼包
6081	需通关%s
6082	可通过左右箭头切换出战顺序
6083	英雄
6084	装备
6085	技能
6086	%d级解锁
6087	统率力:
6088	气  势:
6089	消耗钻石或声望是否购买
6090	暂未开启此英雄
6091	未激活
6092	激 活
6093	战魂
6094	使 用
6095	1 装备了英雄的战魂即可获得对应的战魂技能<br><br>2 只有已拥有的英雄才可以激活战魂<br><br>3 要使用高等级的战魂需要将拥有此战魂的英雄<br><br>  进阶的相应等级
6096	仅【出战英雄1】可参战 消耗1场
6097	抢矿花费:     %d
7000	This function will be unlocked when your character level reaches %d.
7001	有位人说英雄召唤有%d等级
7002	Colosseum Challenge Reward:
7003	My Performance:
7004	%d Win(s) %d Defeat(s)
7005	Win Rate:
7006	Winning Reward:
7007	Previous Ranking Reward
7008	%s x %d
7009	Challenges
7010	Underway
7011	Claim
7012	Lv.%d
7013	You can get the hero's soul if the challenge succeeds.
7014	Today's Challenge Chances:
7015	Challenge
7016	Talent:
7017	Attribute:
7018	Use Now
7019	You need a hero with higher stars to activate a Soul.
7020	Activate
7021	All of this hero's souls have been activated.
7022	Soul challenge will be unlocked at Lv.%d.
7023	Soul
7024	Day
7025	Hour
7026	Minute
7027	Chances Left: %d
7028	Available at VIP%d
7029	Exchange
7030	Event will end in: <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{7,247,253}" text="%d days %d hours %d minutes"></a> 
7031	Mail with attachments will be kept for 14 days, and mail without attachments will be kept for 7 days.
7032	Insufficient items. Exchange failed.
7033	Soul has reached the highest level.
7034	You need to promote your hero before activating the soul.
7035	Equipment Reforge
7036	Reforge
7038	没有可分解的装备
7039	建议挑战等级: %d
7040	1.分解可返还进阶消耗的全部道具。<br>2.分解可返还装备80%的升级经验。<br>3.分解四星及以上装备能获得装备精华。
10001	What is this place? Where does it lead to?
10002	This is the border of Sun Snow. It used to be home to the humans and blood elves, however, it is now ruled by chaos. If you wish to go any further, you must defeat me first.
10003	How did Sun Snow fall into such a state?
10004	Most of the world is shrouded in the mist of chaos. All of this land's creatures have become restless.
10005	In order to gather information on the location of the relic, we must find human heroes as soon as possible.
10006	Who are you?
10007	Noble blood elf fighter, I'm a warrior looking for the ancient relic.
10008	The ancient relic won't be yielded to mortals that easily. Show me your valor and strength!
10009	Your valor is admirable. However, you still lack the power to control the ancient relic. Go and find the scattered knights ahead for further guidance. Go, you don't have much time!
10010	Almighty leader of the Silver Order, please tell me how to find the ancient relic.
10011	Face my holy light first!
10012	I heard Lightbringer Arthur speak of it many years ago. It is said that the secret of the ancient relic is hidden in a mysterious, sacred land.
10013	It seems that we may need to travel to this sacred land. We must cross the sea and go to the other continent!
10014	Before us lies the Sleeping Sea. Fallen humans, orcs, and the undead can all be found here.
10015	I can sense their fear!
10016	We are approaching the domain of the a certain illustrious mariner. He used to be a legendary sailor, and simply must know the location of the sacred land.
10017	This twisted creature is as repulsive as a black hole.
10018	You'd better enhance your weapon before challenging me. I have a magic wand, you see. Hah!
10019	You'd better keep your distance or I'll turn you into a mindless sheep.
10020	Ignorant demon, you are wasting my time! Now, go back to the hell!
10021	I'm surprised to see you. So the demon didn't manage to eat you?
10022	Almighty captain Kunkka, I'm looking for the sacred land. Please guide me!
10023	My torrent will guide you!
10024	Swing your sword and defend justice. May the power of the tides be with you. Move on, brave warrior!
10025	Taz'dingo!
10026	This forest is the home of the trolls. These creatures seem to be somewhat hostile towards us. Let's get out of here.
10027	It's freaking cold here. I should have brought a sweater.
10028	These guys are always saying strange stuff. Let's teach them a lesson.
10029	Trolls are the best fighters in the world. All the land and food belongs to us!
10030	!@#￥%……&
10031	Stupid humans and elves! Trolls are the best fighters in the world! Just look at the shabby crap you're wearing!
10032	What an arrogant twerp! You'd better improve your equipment first.
10033	Is anyone summoning the exorcist?
10034	I don't want another troll for as long as I live!
10035	The land ahead is the territory of the undead. I've can already sense the wretched creatures.
10036	The continent is covered in darkness. This mountain is burdened with the bodies of fallen undead and orcs. Could these lost souls possibly guide us to the entrance of the sacred land?
10037	Former disciple of the god of order, where is the entrance to the sacred land?
10038	Welcome to the feast of souls.
10039	His soul has fallen, poor creature.
10040	Your soul belongs to me!
10041	His rotten body has been banished along with his paralyzed soul.
10042	I love to see my enemies die under my burning blade.
10043	Is this the end of my power? No!
10044	I need your life… to extend mine!
10045	I should have brought a torch!
10046	Leader of the Blood Axe, may I ask where the entrance to the sacred land lies?
10047	Foolish honor! Tremble before me!
10048	I remember the hatred!
10049	There is only an agglomeration of souls corrupted by hatred and darkness. I'm wasting my time here!
10050	Man are from Mars, and I'm from the grave!
10051	Deranged and lonely souls, let the holy light purify this land!
10052	Cross this area and we'll reach the home of the Dragonborn; one step closer to light and justice. There will be more ancient heroes there. Now is merely the darkness before the dawn!
10053	Coocoo, coocoo...
10054	Another one incapable of speech? It seems all he does is spread nightmares and fear…
10055	That mage is very cunning. Watch out for his curses and dark magic.
10056	I will feast on your soul!
10057	Is that a scythe on his back?
10058	My power is yours. Huh, huh...
10059	That deceitful fiend! I was almost trapped by his magic.
10060	Enough words; it's time for war! For gold and honor!
10061	His word makes me sick.
10062	I'll burn everything to ashes!
10063	Hey! It's not safe to play with fire.
10064	I'm waiting for your advice.
10065	Don't waste my time!
10066	0
10100	Do you want to borrow my power? Defeat me first!
10101	I'll temporarily lend you my power. When you become stronger, you can use my <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="soul"></a>! <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You temporarily have the Axe ability, allowing you to perform Counter-helix when attacked.)"></a>
10102	Axe ability has vanished.
10103	The relic is too powerful. You must become stronger to control it.
10104	I see hope in you. Take these <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="old souls"></a>, you'll need them in combat!<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You feel that you have gained some special abilities.)"></a>
10105	Oblivion doesn't have a physical body. Only spells can damage him. Be careful! <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: When Oblivion enters the Void status, he will only take magic damage. Use Fireblast to deal massive damage.)"></a>
10106	I want to possess this powerful ability, too.
10107	I'm invisible...gaseous...and dead...
10108	Why has the sky turned dark? Oh, it's Baranar!
10109	Soul: <a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="Extreme Dodge!"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: Your Dodge has increased greatly!)"></a>
10110	<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You've lost Old Soul: Extreme Dodge)"></a>
10111	This is all I can do when I meet a Demon Mage with full mana!
10112	Soul: <a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="Mana Burn EX!"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: Use Mana Burn to burn 100% of the target's MP!)"></a>
10113	<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You've lost Old Soul: Mana Burn EX)"></a>
10114	Multiple enemies ahead! There's no way out!
10115	Soul: <a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="4x Fireblast!"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="Hint: Use Fireblast to deal quadruple damage!)"></a>
10116	I hate enemies who can revive themselves...<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You've lost Old Soul: 4x Fireblast)"></a>
10117	This guy is too quick!
10118	Soul: <a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="Rupture EX!"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: Use Rupture to damage the target whenever it takes action!)"></a>
10119	You'll never win if you don't know how to use your skills wisely.<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You've lost Old Soul: Rupture EX)"></a>
10120	You'll die in the agony of endless curses!
10121	I don't want another troll for as long as I live!<a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="Soul: Clarify EX!"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You've gained the ability to dispel debuffs!)"></a>
10122	<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You've lost Old Soul: Clarify EX)"></a>
10123	You are merely a sheep waiting to be slaughtered.
10124	No, we must survive this foul magic. Soul: <a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="Refraction EX!"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You can use Guardian Angel once at the beginning of the battle!)"></a>
10125	The last soul has been used. From now on, I'm on my own!<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="(Hint: You've lost Old Soul: Refraction EX. You've lost all temporary souls.)"></a>
10126	这个对手你还应付不来，我先帮你解决他。
10127	哈哈，让你尝尝我飞盘的厉害。
10128	前面的道路异常凶险，这个“静电场”技能会对你帮助重大的。
10129	他是我勇敢的同伴，我不会让你伤害到他的！
10130	不要多管闲事！
10131	出来混没有武器怎么行，快带上这个“攻击之爪”。
11001	This tower has been standing since before time began. Only true warriors can defeat the demons within it and reach the top. Aside from honor, it is said that treasure also lies hidden in the tower. Are you up for the challenge?
11002	I haven't seen humans in a long time. My body and soul have rotted...my treasure...
11003	It will be a long journey, but you'll soon learn teleportation, won't you?
11004	Don't try to lay your hands on the treasure chest, or I'll smash you to pieces.
11005	Don't touch me! I'm innocent!
11006	Do you want to milk me or what?
11007	I've been guarding this place for ten thousand years.
11008	My prey is nearby. I can smell it.
11009	The world of magic is undergoing great changes.
11010	This is your end.
12000	The lord has asked me to patrol the cave...
12001	Work, work!
12002	You'll never get my soulstones!
12003	Honestly, I'm not a black market merchant!
12004	Can you guess where I hid my treasure?
12005	I know your type, you're just after my money, aintcha!
12006	I hit the jackpot and then BAM, I walk right into a bandit!
12007	Let us be friends instead of foes.
12008	Searching for friends...
12009	You again?
12010	Can purchase growth plans.
12011	Can refresh the Secret Shop 20 times per day.
12012	Can refresh the Secret Shop 25 times per day.
12013	Can refresh the Secret Shop 30 times per day.
12014	Can refresh the Secret Shop 35 times per day.
12015	Can refresh the Secret Shop 40 times per day.
12016	Can refresh the Secret Shop 45 times per day.
12017	Can refresh the Secret Shop 50 times per day.
12018	Can refresh the Secret Shop 55 times per day.
12019	Can refresh the Secret Shop 60 times per day.
12020	Can refresh the Secret Shop 70 times per day.
12021	O(∩_∩)O~
12022	Level
12023	EOF
