langId	Text-cn
1134	好友上限增加至40个
1135	包含VIP1-2所有特权
1140	每天可领取200000金币
1141	每天高级野区点金次数增加至20次
1142	每天精英关卡清除次数增加至2次
1143	试炼塔可购买挑战次数增加至2次
1144	每次祈愿费用减少5钻石
1145	试炼塔战斗可以跳过
1146	包含VIP1-3所有特权
1150	每天可领取250000金币
1151	每天体力购买次数增加至12次
1152	每天矿洞寻宝购买次数增加至12次
1153	每天角斗场购买次数增加至20次
1154	每次祈愿费用减少10钻石
1155	远古遗迹可以选择金宝箱
1156	可以对苦工进行【压榨】操作
1157	包含VIP1-4所有特权
1160	每天可领取300000金币
1161	每天矿洞寻宝购买次数增加至24次
1162	每天高级野区点金次数增加至40次
1163	每天精英关卡清除次数增加至3次
1164	试炼塔可购买挑战次数增加至3次
1165	远古遗迹可以跳过战斗
1166	好友上限增加至50个
1167	包含VIP1-5所有特权
1170	每天可领取350000金币
1171	每天体力购买次数增加至24次
1172	每天矿洞寻宝购买次数增加至36次
1173	每天角斗场购买次数增加至30次
1174	每天精英关卡清除次数增加至4次
1175	每次祈愿费用减少20钻石
1176	包含VIP1-6所有特权
1180	每天可领取400000金币
1181	每天矿洞寻宝购买次数增加至48次
1182	每天高级野区点金次数增加至60次
1183	每天角斗场购买次数增加至50次
1184	每天精英关卡清除次数增加至5次
1185	每次祈愿费用减少25钻石
1186	角斗场可以跳过战斗
1187	包含VIP1-7所有特权
1190	每天可领取450000金币
1191	每天体力购买次数增加至36次
1192	每天高级野区点金次数增加至80次
1193	试炼塔可购买挑战次数增加至4次
1194	好友上限增加至60个
1195	包含VIP1-8所有特权
1200	每天可领取500000金币
1201	每天体力购买次数增加至48次
1202	每天高级野区点金次数增加至100次
1203	试炼塔可购买挑战次数增加至5次
1204	上线全服广播
1205	包含VIP1-9所有特权
1206	尼西埃雪山
1207	黑暗之湖
1208	荒狱丛林
1209	在英雄列表界面中点击英雄角色的魂图标即可开始挑战英雄，成功后即可激活该英雄战魂
1210	挑战英雄
1211	挑战boss
1212	点击选区
1213	英雄装备
1214	0
1215	0
1216	0
1217	更新完成，请重新启动客户端
1218	0
1219	0
1220	0
1221	温泉现在开放了！少年快点来洗澡，洗完腰好体力好。
1222	小哥！小哥！你的体力已经回满啦！还不快来一发？
1223	再不回来，你的冰MM就快和别人私奔啦！
1224	您收到了一封来自好友的邮件，请尽快查收！
1225	祭坛可以召唤新英雄了！快来看看你能把谁抱回家？
1226	最近出了好多活动，快来看看运气怎么样！
1227	0
1228	0
1229	0
1230	0
1231	力量型英雄
1232	敏捷型英雄
1233	智力型英雄
1234	武器
1235	衣服
1236	戒指
1237	鞋子
1238	圣物
1239	法球
1240	头盔
1241	饰品
1242	经验珠
1243	单效果道具
1244	宝箱
1245	合成
1246	强化道具
1247	力量
1248	敏捷
1249	智力
1250	HP
1251	MP
1252	攻速
1253	最小攻击
1254	最大攻击
1255	护甲
1256	破甲
1257	命中
1258	闪避
1259	暴击
1260	韧性
1261	白色
1262	绿色
1263	蓝色
1264	紫色
1265	橙色
1266	自由身
1267	奴隶主
1268	奴隶
1269	0
1270	0
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
2000	排行榜
2001	开始
2002	继续
2003	重置
2004	快速战斗
2005	钻石重置
2006	确定
2007	推荐使用技能
2008	找到一个大大的宝箱啊，好嗨皮！！！
2009	查看
2010	领 取
2011	第%d层
2012	经验+%d
2013	荣誉+%d
2014	已领取
2015	未获得
2016	洗练
2017	一键洗练
2018	%s+%d
2019	(最大+%d)
2020	停止洗练
2021	一键洗炼会在洗炼出一条完美属性后结束，过程中可手动终止，确定要进行一键洗炼吗？
2022	是否要解除对此属性的锁定？
2023	您已经在塔的顶端啦！领略万千风景，傲视群雄吧！
2024	组队副本一键喊话开始
2025	远古遗迹之%s，稀缺席位，跪求大神！！
2026	今儿天气那个不错啊，咱们一起闯荡【%s】吧！
2027	队友坑我千百遍，我待队友如初恋。快来【%s】一起玩吧！
2028	天若有情天亦老，红叉赵信死的早。【%s】就等你了！
2029	小伙伴小伙伴，赶快过来陪我玩【%s】吧！
2030	常在遗迹走，哪能缺了您！【%s】
2031	出卖体力我不要，遗迹宝箱笑开颜，快来【%s】开宝箱吧！
2032	我在这儿等着你回来，【%s】缺强力打手！
2033	想要好装备，高星英雄的快来【%s】！
2034	5星英雄在向你招手，快来【%s】领走吧！
2035	组队副本一键喊话结束
2036	对不起您的等级不足%d,无法开启采矿系统。
2037	对不起您的等级不足%d,无法开启苦工系统。
2038	雇 佣
2039	雇佣列表
2040	召 唤
2041	苦工列表
2042	好友数：
2043	亲，矮人矿区数据有更新，请点击确定，更新数据！
2044	剩余重试次数:<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{255,192,0}" text="%d"></a>
2045	剩余重试次数:<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{255,255,0}" text="%d"></a>
2046	试练塔层数奖励：
2047	我的最好成绩：
2048	我的排名：
2049	下一阶段奖励：
2050	物品名称
2051	领取
2052	%d层可领取
2053	%d层可领取
2054	<a type="text" fontsize="24" fontname="ArialRoundedMTBold" fontcolor="{255,255,0}" text="%d/%d"></a>层
2055	%d层
2056	兑换奖励
2057	提交
2058	<a type="text" fontsize="24" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="%d/%d"></a>层
2059	请输入CD-KEY
2060	评分：%d
2061	活动剩余时间：
2062	下次活动开启：
2063	%d小时%d分%d秒
2064	挑  战
2065	剩余免费挑战次数：<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="%d"></a>
2066	消耗讨伐令（剩余<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{233,86,28}" text="%d"></a>个），或消耗<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{233,86,28}" text="%d"></a>钻石可以挑战一次
2067	战斗评分:
2068	对%s造成伤害: %d
2069	总积分：            %d
2070	最高评分：%d
2071	当前排名：
2072	未上榜
2073	%d/%d
2074	<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="%d/%d"></a>
2075	排名越高，奖励越丰富!
2076	本次评分：
2077	该功能在%d级才能开启哟，赶紧打怪升级吧！
2078	评分达到
2079	积分奖励：
2080	最高评分：
2081	排名奖励：
2082	注销
2083	炼金
2084	炼金实验室开放%d天。钻石生钻石，还有%d次机会
2085	实验室关闭: %d天%02d小时%02d分%02d秒
2086	【玩家名】是%s, 炼金获得了%d钻石
2087	需要%d
2088	0
2089	0
2090	0
2091	%d级开启，可召唤获得高级英雄
2092	%d级开启，挑战可获得大量声望
2093	%d级开启，出售各种稀有道具
2094	%d级开启，可获得大量金币
2095	%d级开启，挑战可获得5星装备
2096	%d级开启，祈愿可大幅度提升人物属性
2097	%d级开启，可获得大量经验和稀有装备
2098	0
2099	是否放弃抢夺该寻宝猎人？（放弃后将不能抢夺该猎人，直到发现新的猎人）
2100	没有发现任何装备猎人！
2101	没有发现任何宝物猎人！
2102	没有发现任何宝石猎人！
2103	没有发现任何精英猎人！
2104	放弃抢夺
2105	抢夺
2106	%s Lv.%d
2107	%d级可发现Lv.%d
2108	<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{255,122,0}" text="消耗%d点体力"></a>
2109	消耗%d点体力
2110	在矿洞寻宝的猎人，抢夺装备猎人有一定几率获得各种装备碎片。（提示：装备猎人等级越高，携带的装备品质越高）
2111	在矿洞寻宝的猎人，抢夺宝物猎人有一定几率获得各种战魂道具。（提示：宝物猎人等级越高，携带的战魂道具越多）
2112	在矿洞寻宝的猎人，抢夺宝石猎人有一定几率获得灵魂石和能量石。（提示：宝石猎人等级越高，携带的灵魂石和能量石越多）
2113	在矿洞寻宝的猎人，抢夺精英猎人有一定几率获得英雄进阶道具。（提示：精英猎人等级越高，携带的进阶道具品质超高）
2114	<a type="text" fontsize="30" fontname="ArialRoundedMTBold" fontcolor="{198,255,0}" text="抢夺成功！恭喜你获得宝物。"></a>
2115	<a type="text" fontsize="30" fontname="ArialRoundedMTBold" fontcolor="{199,194,209}" text="抢夺失败！未能获得宝物。"></a>
2116	<a type="text" fontsize="18" fontname="ArialRoundedMTBold" fontcolor="{169,217,89}" text="抢夺成功率：高"></a>
2117	<a type="text" fontsize="18" fontname="ArialRoundedMTBold" fontcolor="{169,217,89}" text="抢夺成功率：较高"></a>
2118	<a type="text" fontsize="18" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="抢夺成功率：低"></a>
2119	<a type="text" fontsize="18" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="抢夺成功率：极低"></a>
2120	抢夺成功率：备用1
2121	抢夺成功率：备用2
4000	等级上限
4001	---->
4002	等级要求: %d/%d
4003	升级材料
4004	购买材料
4005	升级
4006	清除次数
4007	已达到最高等级
4008	已激活此英雄的所有进阶形态
4009	重 播
4010	再试一次
4011	确 定
4012	提升一下战力再来吧!
4013	装备评分：
4014	你战胜了对手！
4015	本次扫荡已经完成！
4016	已达到最大进阶等级！
4017	身上没有装备，请确保身上已有装备！
4018	只有三星及以上装备才能进阶，请确保身上有三星或以上装备！
4019	只有三星及以上装备才能洗练，请确保身上有三星或以上装备！
4020	邮件发送成功！
4021	金币
4022	经验
4023	钻石
4024	声望
4025	体力
4026	已收集星星数
4027	恭喜你三星通关全部关卡，是否立即领取三星奖励？
4028	恭喜你通关了%s，是否立即进入下一关卡？
4029	20级开启扫荡，快去升级吧。
4030	%d级开启
4031	一键添加20个装备经验珠
4032	选择材料
4033	全三星通关后可领取以下奖励：
4034	目前没有经验珠了。可点击【选择材料】吞噬其他装备或点击【购买材料】前往商店购买经验珠。
5000	【5000至5999】占用
5001	全部领取
5002	剩余%d天
5003	两种月卡可同时购买，同时领取
5004	月卡享受首充福利，立即获得钻石翻倍
5005	领取
5006	已领取
5007	战魂
5008	系统
5009	小提示：装备背包满了，又没有可升级的装备怎么办？点击装备栏中的装备或经验珠，就可轻松出售。
5010	小提示：试练塔是获得鞋子的唯一途径！爬到指定的层数，就能领取到不同品质的鞋子，可别轻易出售哦。
5011	小提示：远古遗迹中只能雇佣与自己角斗场排名接近的玩家。
5012	小提示：神秘商店每隔2小时刷新一次，里面出售大量经验珠、能量石，还能淘到进阶和战魂道具！
5013	游戏过程中遇到任何问题都可以到论坛或联系客服帮助解决！联系方式可以查看游戏内公告。
5014	%d级
5015	消息666
5016	消息777
5017	消息888
5018	消息999
5019	没有可以领取的附件
6000	-----【6000-6999】-----占用
6001	献 祭
6002	系   统
6003	个   人
6004	发件人:
6005	删  除
6006	领  取
6007	查 找
6008	回  复
6009	发  送
6010	收件人:
6011	购买
6012	含有较高价值魂碎片，是否献祭？
6013	出 售
6014	装 备
6015	卸 下
6016	VIP详情
6017	请输入姓名
6018	不绑定充值
6019	绑定账号
6020	您目前为游客模式，账号存在丢失风险，请注册账号或将角色绑定至已有账号后再充值。
6021	亲，你已经达到顶级!
6022	￥
6023	即将开放，敬请留意！
6024	请输入邮件正文
6025	召唤可获得英雄、装备及各种珍贵道具！
6026	可召唤2-3星英雄
6027	可召唤2-4星英雄
6028	可召唤3-6星英雄
6029	灵魂召唤
6030	精英召唤
6031	神圣召唤
6032	 
6033	 
6034	全三星可领取灵魂石和体力奖励
6035	查 看
6036	统 率 力：
6037	气    势：
6038	当前统率力：
6039	出战英雄等级：
6040	基础HP：
6041	基础MP：
6042	基础攻击：
6043	亲，您已达到VIP最高等级！
6044	强 化
6045	采集中
6046	立即充值
6047	领 取
6048	获得了新装备
6049	使用刷新球(<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{169,217,89}" text="拥有数：%d"></a>)或<a type="text" fontsize="20" fontname="ArialRoundedMTBold" fontcolor="{169,217,89}" text="%d"></a>钻可以刷新一次！
6050	下次商品刷新时间：
6051	向下拖动还有更多珍稀道具！
6052	<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="%02d:%02d:%02d"></a>后免费
6053	本次免费
6054	当前拥有灵魂石：<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="%d"></a>
6055	召唤1次
6056	召唤10次
6057	神圣召唤10次必定获得英雄
6058	5星英雄
6059	剩余数量：%d
6060	已领取
6061	%s日
6062	明日
6063	登录奖励
6064	今日登录奖励
6065	%d级成长基金
6066	达到%d级可领取
6067	%d钻石
6068	充 值
6069	购 买
6070	已购买
6071	等级： %d/%d
6072	首充翻倍
6073	最近登录的服务器
6074	所有服务器
6075	原价：
6076	特价：
6077	Vip等级不足，无法购买！
6078	钻石不足，无法购买！
6079	达到相应的VIP等级后，可以购买对应VIP等级的尊享礼包，只能购买一次，点击礼包图标查看礼包
6080	是否花%d钻石购买VIP礼包
6081	需通关%s
6082	可通过左右箭头切换出战顺序
6083	英雄
6084	装备
6085	技能
6086	%d级解锁
6087	统率力:
6088	气  势:
6089	消耗钻石或声望是否购买
6090	暂未开启此英雄
6091	未激活
6092	激 活
6093	战魂
6094	使 用
6095	1 装备了英雄的战魂即可获得对应的战魂技能<br><br>2 只有已拥有的英雄才可以激活战魂<br><br>3 要使用高等级的战魂需要将拥有此战魂的英雄<br><br>  进阶的相应等级
6096	仅【出战英雄1】可参战 消耗1场
6097	抢矿花费:     %d
7000	该功能需要人物等级%d级才能开启
7001	有位人说英雄召唤有%d等级
7002	角斗场挑战奖励:
7003	我的战绩：
7004	%d胜  %d败
7005	胜率:
7006	胜场奖励:
7007	上次排名奖励 
7008	%sx%d
7009	次挑战
7010	进行中
7011	领    取
7012	%d   级
7013	挑战成功后可以兑换获得该英雄的战魂
7014	今日可挑战次数:
7015	挑 战
7016	天赋:
7017	属性:
7018	立即使用
7019	需要进阶到更高星的英雄才能激活下一级战魂
7020	激 活
7021	该英雄的战魂已全部激活
7022	挑战该英雄战魂需要人物等级%d
7023	英雄战魂
7024	天
7025	小时
7026	分
7027	剩余次数: %d
7028	vip等级%d可兑换
7029	兑  换
7030	活动截止倒计时：<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{7,247,253}" text="%d天%d小时%d分钟"></a> 
7031	带有附件的邮件可以保存14天，没有附件的邮件只保留7天  
7032	道具不足，无法兑换
7033	当前战魂已达最高等级
7034	需要进阶更高一阶的英雄才能激活战魂
7035	装备分解
7036	分解
7038	没有可分解的装备
7039	建议挑战等级: %d
7040	1.分解可返还进阶消耗的全部道具。<br>2.分解可返还装备80%的升级经验。<br>3.分解四星及以上装备能获得装备精华。
10001	这里是哪，将通往何处？
10002	这里是晴雪城的边界，曾经人类和血精灵的故乡，不过现在被混乱统治，想要继续前进先打败我吧。
10003	晴雪城为何变得如此混乱。
10004	这个世界大部分区域都笼罩在混乱之中，一切生命都变得狂躁不安。
10005	看来要尽快找到人类英雄打听神器的下落。
10006	你是谁？
10007	优雅的血精灵战士，我是来寻找上古神器的勇士。
10008	上古神器是不会轻易屈服于凡人的，让我看看你的勇气和力量。
10009	你拥有的勇气令人敬佩，不过力量还不足以支配上古神器，去前方找到散落的骑士团，他们会给你指引的。快去吧，时间就是魔法！
10010	尊敬的白银骑士团首领，如何才能寻找到上古神器。
10011	先接受我圣光的洗礼吧！
10012	我只是很久之前听光明使者亚瑟提到过，在神秘的圣域之中埋藏着上古神器的秘密。
10013	看来要寻找到圣域，先趟过这片海域去另一块大陆吧。
10014	这里是沉睡之海的岸边，大陆在此交汇，地形复杂，堕落的人类、兽人和亡灵聚集在此。
10015	我能感受到他们的恐惧！
10016	传说中海洋的主人就在附近。传奇的水手，他一定知道圣域的下落。
10017	这个扭曲的家伙，就像黑洞一样让人厌恶。
10018	你最好强化一下你的武器再来挑战我。我可是有魔杖的。
10019	你最好离我远一点，不然我就把你变成一只没脑子的羊。
10020	无知的恶魔，这是在浪费我的时间，消失吧！
10021	你能来到这里我很惊讶，恶魔没有吃掉你？
10022	伟大的昆卡船长，我是为寻找圣域而来，请您给我指引吧。
10023	洪流将带你前往！
10024	挥舞手中的剑去捍卫正义，潮汐之力与你同在。继续前进吧，勇士！
10025	Taz'dingo（巨魔语）
10026	这片森林看来是巨魔的栖息地，这些长着尖牙的家伙看上去可不太友善，尽快离开这吧。
10027	这里好冷，我应该带一件毛衣。
10028	这些家伙总说些奇怪的让人听不懂的话。教训他们一下吧。
10029	巨魔才是这个世界上最强的战士，农田和粮食属于巨魔！
10030	！@#￥%……&
10031	愚蠢的人类和精灵，我说过，巨魔才是这个世界上最强的战士，瞧你那身破烂衣服吧。
10032	狂妄自大的家伙，还是去强化一下装备吧。
10033	有人召唤巫医吗？
10034	我再也不想见到巨魔了。
10035	森林的前方是曾经亡灵的领地，我已经闻到了堕落的味道。
10036	黑暗笼罩着这片大陆，亡灵和兽人的尸骨堆积成了这座山脉。堕落的灵魂是否会知道圣域的入口呢？
10037	曾经的秩序之神的信徒，圣域的入口到底在哪？
10038	欢迎参加这场灵魂的盛宴。
10039	他的灵魂已经堕落，可怜的家伙。
10040	你的灵魂属于我。
10041	这具腐烂的躯体连同他麻木的灵魂一起被放逐了。
10042	最爱看敌人死在我燃烧的刀刃下。
10043	我的力量就到此了么？不行。
10044	我要用你的生命来延续我的生命。
10045	我真该带一个火把来！
10046	血斧部落的首领，请问圣域的入口在世界的何处？
10047	愚蠢的荣耀！在我面前颤抖吧!
10048	我记着六大仇恨！
10049	一群被仇恨和黑暗腐蚀的灵魂，我正在这里浪费时间！
10050	男人来自火星，我来自墓穴。
10051	疯狂而孤独的灵魂，让圣光净化这片土地吧。
10052	跨过这片区域就将到达龙骑士的故乡，也就意味这接近正义和光明，那里将会有更多的远古英雄，现在只是黎明前的黑暗！
10053	咕咕咕~
10054	又是一个不会说话的家伙，只会散播噩梦和恐惧。
10055	艾瑞达巫师诡计多端，小心他的诅咒和邪恶魔法。
10056	你将会成为我的食物。
10057	那个家伙的背后是镰刀吗？
10058	我的力量为你所用，嘿嘿~
10059	狡诈的德莱尼人，差点被他的法术困住。
10060	该打仗了! 我想我还是不罗嗦了，为了金钱和荣耀！
10061	他的话让我感到厌恶。
10062	我要把一切烧成灰烬
10063	嘿！玩火可不是什么有趣的事。
10064	我在等着你的劝告。
10065	别浪费我的时间！
10066	0
10100	想借用我的力量？那就先击败我吧。
10101	我把我的力量暂时借给你，不要令我失望！<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你暂时拥有了斧王的能力：受到攻击时会触发反击螺旋）"></a>
10102	从斧王身上获得的能力消失了。
10103	神器的力量太过于强大，你需要变得更加强大才能掌控。
10104	从你身上我看到了希望，把这些<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="残旧的战魂"></a>拿上，之后的战斗你会很需要的！<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你感觉拥有了某些能力）"></a>
10105	遗忘法师没有肉体，只有法术才能对其造成伤害，要小心了。<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：遗忘法师进入虚无状态时只承受法术伤害，利用火焰爆轰可对其造成大量的伤害）"></a>
10106	我也想拥有这强大的虚无能力。
10107	我是隐型的……气态的……以及死掉的……
10108	咦，天怎么黑了？！好快……是暗夜魔王……
10109	战魂：<a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="极限闪避！"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你的闪避属性大幅提升了！）"></a>
10110	<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你失去了残旧的战魂：极限闪避）"></a>
10111	哇，遇到一个满MP的恶魔巫师，只能这样了！
10112	战魂：<a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="法力燃烧EX！"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：可以使用一次燃烧目标100%MP的法力燃烧！）"></a>
10113	<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你失去了残旧的战魂：法力燃烧EX）"></a>
10114	前方出现多个对手，拼了！
10115	战魂：<a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="4x火焰爆轰！"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：可以使用4倍伤害的火焰爆轰！）"></a>
10116	我讨厌会复活的敌人。<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你失去了残旧的战魂：4x火焰爆轰）"></a>
10117	这家伙的速度太快了！不能跟他比速度。
10118	战魂：<a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="割裂EX！"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：可以割裂敌人，使其在每次行动时失血！）"></a>
10119	不懂得技能搭配，属性越强，只会死得越快。<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你失去了残旧的战魂：割裂EX）"></a>
10120	你会在无尽的诅咒中痛苦地死去！
10121	我再也不想见到巨魔了！<a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="战魂：净化EX！"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你获得了驱散异常状态的能力！）"></a>
10122	<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你失去了残旧的战魂：净化EX）"></a>
10123	你不过是我手中待宰的羔羊。
10124	不好，一定要想法撑过妖术的持续时间。战魂：<a type="text" fontsize="36" fontname="ArialRoundedMTBold" fontcolor="{255,0,0}" text="折光EX！"></a> <a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你可以在开场时召唤一次守护天使！）"></a>
10125	最后的战魂也用掉了，后面的路只能靠自己了！<a type="text" fontsize="22" fontname="ArialRoundedMTBold" fontcolor="{0,255,0}" text="（提示：你失去了残旧的战魂：折光EX。你失去了所有的临时战魂）"></a>
10126	这个对手你还应付不来，我先帮你解决他。
10127	哈哈，让你尝尝我飞盘的厉害。
10128	前面的道路异常凶险，这个“静电场”技能会对你帮助重大的。
10129	他是我勇敢的同伴，我不会让你伤害到他的！
10130	不要多管闲事！
10131	出来混没有武器怎么行，快带上这个“攻击之爪”。
11001	这里是上古时代就存在的试炼塔，传说只有真正的勇士才能攀登至顶层，不小心便会成为恶魔们的食物，不过传说中还说这里藏着宝藏，你做好继续前进的准备了么？
11002	很久没有见到过人类，我的身体和灵魂都已经腐烂了，我的宝藏......
11003	这将会是个漫长的旅程，不过你很快可以学会瞬间移动了？
11004	不要打宝箱的注意，我会将你砸碎。
11005	别碰我，我是纯洁的。
11006	想从我身上挤奶还是怎样？
11007	我在这看守了一万年。
11008	我的猎物就在附近。
11009	魔法的世界正在经历着巨变。
11010	这里会是你的终点。
12000	大王叫我来巡洞啊……
12001	work~work
12002	我不会告诉你我有灵魂石原石的！
12003	我可不是黑市商人！
12004	你猜我的宝藏藏在哪了？
12005	股市又跌了，你还想抢我的钱！
12006	刚取完钱就遇到强盗了！
12007	咱们还是化敌为友吧！
12008	找啊找啊找朋友。
12009	怎么又是你？
12010	可以购买成长计划
12011	每天神秘商店可购买刷新次数增加至20
12012	每天神秘商店可购买刷新次数增加至25
12013	每天神秘商店可购买刷新次数增加至30
12014	每天神秘商店可购买刷新次数增加至35
12015	每天神秘商店可购买刷新次数增加至40
12016	每天神秘商店可购买刷新次数增加至45
12017	每天神秘商店可购买刷新次数增加至50
12018	每天神秘商店可购买刷新次数增加至55
12019	每天神秘商店可购买刷新次数增加至60
12020	每天神秘商店可购买刷新次数增加至70
12021	O(∩_∩)O~
12022	等级
12023	EOF
